band,idx,song,duration_s,harmonic_ratio,centroid,rolloff,flatness,contrast,flux,zcr,rms,tempo_excerpt,mode_score,key,voiced_frac_mix
roselia,643,残酷な天使のテーゼ (Cover),261.8,0.77403,2868.67857,6387.53915,0.03864,21.81067,1.15236,0.12247,0.23161,143.55469,0.01282,Fmaj,0.52322
roselia,644,海色 (Cover),256.8,0.74544,2910.81462,6025.50801,0.0401,22.23957,1.20937,0.1483,0.28289,129.19922,-0.06264,Fmin,0.28173
roselia,645,ETERNAL BLAZE (Cover),309.2,0.70289,2925.22618,6121.94631,0.0498,21.25873,1.16706,0.1408,0.27263,103.35938,-0.06021,Dmin,0.34056
roselia,646,魂のルフラン (Cover),269.5,0.75019,2662.12472,5560.04971,0.03261,21.50464,1.08841,0.11874,0.27615,129.19922,-0.07063,Amin,0.4773
roselia,647,This game (Cover),283.6,0.63919,2783.26064,5953.98622,0.03794,21.8223,1.31045,0.12933,0.27039,143.55469,0.02145,Bmaj,0.18627
roselia,648,スカイクラッドの観測者 (Cover),273.8,0.6524,2824.09647,5797.59828,0.03876,21.87354,1.31267,0.137,0.27249,112.34715,-0.31119,D#min,0.17389
roselia,649,シャルル (Cover),232.6,0.73214,3030.93216,6565.89919,0.04315,21.87342,1.25883,0.1438,0.30238,143.55469,0.0667,Gmaj,0.23375
roselia,650,新時代 (Cover),226.6,0.68289,2786.23303,5819.14815,0.03419,22.40476,1.15201,0.13006,0.29259,117.45384,-0.22657,Emin,0.27399
roselia,651,革命デュアリズム (Cover),237.4,0.76573,2772.92941,5993.14709,0.03403,22.19399,1.2039,0.12583,0.29658,135.99918,-0.17885,Amin,0.41641
roselia,653,深愛 (Cover),273.2,0.73256,2745.20936,5743.87638,0.03525,22.40797,1.24222,0.13579,0.2798,135.99918,-0.04817,D#min,0.27761
roselia,654,Paradisus‐Paradoxum (Cover),232.7,0.76845,2766.79459,6050.49675,0.03154,22.16652,1.19321,0.1248,0.28213,135.99918,-0.07939,Amin,0.20433
roselia,655,Realize (Cover),246.1,0.71794,3103.80332,6662.42082,0.04962,21.37631,1.21998,0.143,0.28844,135.99918,-0.03338,Emin,0.3968
roselia,656,Preserved Roses (Cover),210.6,0.65059,3162.11917,6480.01637,0.06113,21.58225,1.30707,0.16125,0.25419,112.34715,0.03563,F#maj,0.26522
roselia,658,Shangri-La (Cover),239.0,0.73173,2779.90523,5957.45286,0.03886,21.71383,1.20895,0.12947,0.32212,103.35938,-0.12637,Dmin,0.32714
roselia,659,KING (Cover),134.7,0.69378,3005.79757,6217.25685,0.05117,21.23558,1.27226,0.14455,0.30274,112.34715,-0.00481,Emin,0.4128
