band,idx,song,duration_s,harmonic_ratio,centroid,rolloff,flatness,contrast,flux,zcr,rms,tempo_excerpt,mode_score,key,voiced_frac_mix,acousticness_proxy,instrumentalness_proxy,energy_proxy
poppin_party,396,STAR BEAT!～ホシノコドウ～ ～Popipa Acoustic Ver.～,327.7,0.84696,2337.05002,5191.12417,0.01371,23.86624,1.38852,0.09037,0.1906,172.26562,-0.03962,Bmin,0.28535,3.504514555986721,0.6216575006025162,1.5745246995719213
poppin_party,397,Breakthrough!,275.8,0.7513,2781.079,5717.53765,0.03495,22.42501,1.21356,0.1393,0.28936,123.04688,0.09731,Cmaj,0.36894,0.27521294773099086,0.09390849071473718,0.02633955638232166
poppin_party,398,NO GIRL NO CRY/Poppin'Party Ver.,312.8,0.69797,2775.4304,5614.26605,0.04228,21.39102,1.20041,0.14248,0.31724,129.19922,0.15452,Dmaj,0.47833,-1.1335250312979852,-0.5967299133003859,-1.0041456632315722
poppin_party,399,イニシャル,295.2,0.71034,2694.25875,5436.30602,0.03907,21.43534,1.18995,0.13808,0.27873,129.19922,0.01771,Dmaj,0.49432,-0.6757120599596864,-0.6976834564048912,-1.8284489208696324
poppin_party,400,Hello! Wink!,281.9,0.64438,2858.73374,5997.44707,0.04409,20.95573,1.30087,0.13632,0.26282,151.99908,-0.18534,Dmin,0.36429,-2.0668804576853725,0.12326646291210727,-1.8932072824456851
poppin_party,401,Step×Step!,249.0,0.81029,2547.0099,5255.346,0.02242,23.03653,1.17425,0.11741,0.27345,143.55469,0.14679,G#maj,0.56605,2.2173070798563077,-1.1505538533333566,0.2410096802929863
poppin_party,402,Jumpin',247.9,0.71346,2604.13407,5335.55107,0.02957,22.07191,1.22416,0.12927,0.3011,99.38401,0.09461,G#maj,0.29928,0.19410239219018532,0.5337098548585665,-0.14921478924695591
poppin_party,404,キラキラスター！,276.0,0.75411,2529.82104,5295.53465,0.02642,22.36933,1.20944,0.11856,0.28788,151.99908,0.04682,F#maj,0.33849,1.0563388786678012,0.2861558570394514,-0.12040502550484994
poppin_party,405,Returns,323.2,0.767,2489.09957,5109.36355,0.02707,21.99813,1.11443,0.12135,0.30984,123.04688,0.0158,Gmaj,0.20382,1.186627152724446,1.13640061312974,-1.022671252674874
poppin_party,407,キズナミュージック♪,315.4,0.7585,2500.25556,5068.13602,0.0265,22.21928,1.12163,0.12251,0.29207,95.70312,-0.05332,F#min,0.44892,1.1129832019801378,-0.41104863108002976,-1.0090348626899384
poppin_party,409,夢を撃ち抜く瞬間に！,280.6,0.78911,2541.14242,5165.92432,0.0283,21.80134,1.17339,0.12054,0.32633,103.35938,0.19323,Cmaj,0.63622,1.4001204490726935,-1.5935751241052842,-0.4560865734367225
poppin_party,410,ぽっぴん'しゃっふる,278.2,0.6597,2703.75256,5179.8909,0.03351,21.73051,1.27564,0.15038,0.30949,107.66602,0.1489,Emaj,0.2709,-0.9266043268185595,0.7128881883986452,-0.024127749289093364
poppin_party,411,夏空 SUN! SUN! SEVEN!,271.2,0.72855,2664.81341,5436.72268,0.03491,21.31599,1.27748,0.12559,0.3222,89.10291,0.31939,A#maj,0.20537,-0.050845374182298966,1.1266146223972833,-0.34403804659099974
poppin_party,412,1000回潤んだ空,330.8,0.75696,2572.25462,5420.57833,0.0274,21.92292,1.22488,0.11482,0.30873,123.04688,0.1525,Cmaj,0.24665,1.0125544711342367,0.8659915917935324,-0.2002485516007398
poppin_party,413,HAPPY HAPPY PARTY!,282.5,0.70243,2670.19696,5502.37784,0.03008,22.04812,1.27996,0.11698,0.27883,135.99918,0.10546,Emaj,0.63158,-0.009934705542220201,-1.5642802873319948,-0.16304656032720252
poppin_party,414,夏のドーン！,221.3,0.63378,3023.09741,6126.61295,0.05038,21.74426,1.28618,0.16066,0.25781,107.66602,-0.04565,Emin,0.3194,-2.7664062771543945,0.40668138160886996,-0.984117462737552
poppin_party,415,キミにもらったもの,235.4,0.82998,2229.68518,4897.95927,0.01727,23.49659,1.13341,0.08956,0.23365,143.55469,0.22996,Fmaj,0.63261,2.9495456109509526,-1.5707832360122722,-0.2715209072752771
poppin_party,416,Light Delight,308.8,0.8195,2494.92848,5277.42364,0.02394,22.444,1.19358,0.10638,0.31272,123.04688,0.12743,Emaj,0.53715,2.218773105491821,-0.9680924777410989,0.36525659623072304
